FB,TB,IAT,TD,Arrival Time,PC,Packet Size,Acknowledgement Packet Size,RTT,Average Queue Size,System Occupancy,Arrival Rate,Service Rate,Packet Dropped,Time,Sample,Is Attack
2,3,0.10443963516690812,7.532434830327514,0.3872908938246536,38,484.10194609152387,5.372812608226933,23.374004528996863,203.95454545454547,213.66666666666666,4635.232067958357,21.69375382819824,15873,16:29:56:140919,1,1
2,1,0.04795419895753358,7.576164131598684,0.4604131057642861,32,575.4201238595186,3.813955865349024,23.41975387937376,162.4,174.0,11999.368905506875,68.96189026153377,16003,16:29:56:586315,1,1
2,3,0.0914388516381557,7.486837551308925,0.31287366966440733,47,391.09129452636716,62.1642982216122,23.236207188541965,234.42857142857142,252.46153846153845,4277.080119881692,16.941511748464958,15845,16:29:56:730225,1,1
1,2,0.39403489324535107,0.10896578408392986,0.39697991443680863,37,1362.072301049125,24.393457427888336,0.6050224505716967,0.8333333333333334,0.3125,3456.7301637446926,11061.536523983017,3,16:29:56:732143,1,0
1,3,0.04826551707949143,1.8388508280589477,0.06364535404651442,235,792.9996108431606,8.991536714340752,5.6457407095536,28.46153846153846,30.833333333333332,16429.94126711874,532.8629600146618,96,16:29:56:742460,1,0
3,1,0.03606852318199121,4.603963484328597,0.09199583857686025,163,1147.1819911691916,25.15065423101962,14.118494930882594,132.7391304347826,132.7391304347826,31805.62690024338,239.61002905522366,280,16:29:56:908859,1,0
3,2,0.08379849832095113,0.002347450228668532,0.0838116862435839,178,29.343127858355093,23.275675126063245,0.08936422966019482,0.0,0.0,350.1629318698517,350.1629318698517,12,16:29:56:915112,1,0
2,1,0.22418652533417008,7.50659204978504,0.8842641642683484,16,1105.3272688891848,4.42028587552276,23.84760167912049,96.95833333333333,101.17391304347827,4930.391187613062,48.731842421616,15977,16:29:57:165621,1,1
2,3,0.012324762106656173,7.78409729716148,1.5577522397129269,9,1946.9636307143965,7.081006646287941,24.904522029437693,55.61538461538461,60.25,157971.7007002439,2621.9369410828863,15883,16:29:57:309528,1,1
1,2,0.004866677428951996,6.209035186189401,0.028112394330968158,533,351.290795051061,6.949698539286545,19.05699153353493,1184.5,1263.4666666666667,72182.88045170665,57.130815047256206,2754,16:29:57:437971,1,0
1,3,0.6965749891066734,0.09452705157285024,0.7010762772768092,21,1181.5881446606288,8.557531984656823,0.8432091559154707,0.6666666666666666,0.125,1696.282759413977,13570.262075311815,1,16:29:57:438955,1,0
3,1,0.1072710839753064,0.016213304684967046,0.10738772645505414,139,202.66630856208357,0.3524832718978098,0.13214770665609726,0.5,0.045454545454545456,1889.291140273524,41564.40508601753,10,16:29:57:552288,1,0
3,2,0.1639213975160434,0.0008759823717805473,0.16393102369595308,91,10.949779647253074,32.42535663143125,0.16654201151888165,0.0,0.0,66.79896470612624,66.79896470612624,6,16:29:57:561778,1,0
2,1,0.24491835544718563,7.766523428411581,0.7065452915293153,21,883.1381045056248,3.860576305748261,24.004411164248438,113.5,121.06666666666666,3605.846948029444,29.78397809495686,15860,16:29:57:629728,1,1
2,3,0.2730092517912387,7.665113616798746,0.9025497789731224,16,1128.154855059517,44.80256548407786,23.896993828336818,86.26666666666667,92.42857142857143,4132.295325735629,44.707986522642045,15984,16:29:57:771798,1,1
2,1,0.11859380836913178,7.504934044226359,0.17559666654116263,85,219.49444516918845,9.210771122912519,23.130876388015434,387.25,422.45454545454544,1850.808639908048,4.381083503117824,15660,16:29:58:106255,1,1
1,2,0.30915916126095305,0.16801180216409503,0.31273388045593353,47,2100.1475270511864,1.2186068553767015,0.5800734401016223,0.8571428571428571,0.6666666666666666,6793.094917470382,10189.642376205573,4,16:29:58:181888,1,0
1,3,0.2145794581188881,0.07676381332405303,0.21569197715256974,69,959.547666550661,28.360247898521628,0.33611071780415513,0.8571428571428571,0.35294117647058826,4471.75920268669,12669.984407612286,5,16:29:58:184652,1,0
2,3,0.05684618837269908,7.4371706155785455,0.12105964381693446,123,151.3197107092095,12.865131532387156,22.914987637125037,623.5882352941177,662.5625,2661.9148097866528,4.017605599149745,15961,16:29:58:261308,1,1
3,1,0.1439720370883862,0.10052164918192083,0.14494797542995796,103,1256.5206147740082,1.1445992692567908,0.33361439308626517,0.9,0.6428571428571429,8727.532374933437,13576.161472118678,8,16:29:58:501453,1,0
3,2,0.13686856364217023,0.05799641829707991,0.1374006408742538,109,724.9552287135018,7.272492432592867,0.2246861680171775,0.6666666666666666,0.14285714285714285,5296.7256280180445,37077.07939612631,7,16:29:58:506106,1,0
1,2,0.03258126889852241,6.533066239037138,0.2428084516136516,61,3028.4291556422627,1.252432447118799,20.12396549515582,202.36363636363637,222.6,92950.00649221505,417.565168428639,430,16:29:58:948753,1,0
2,1,0.05418575684887702,0.05415859575153758,0.054382697197064594,275,676.9824468942157,8.321989243174297,0.1465440695276778,1.0526315789473684,1.1111111111111112,12493.734262719741,11244.360836447766,20,16:29:58:999607,1,0
2,3,0.017627000701783097,6.525770978019345,0.13096673616395757,114,1635.151416884804,2.040757998790246,20.08680056379169,364.22222222222223,364.22222222222223,92764.01836867214,254.6907154722542,793,16:29:59:033271,1,0
1,3,0.005617971630380738,0.0052027013246683865,0.005619920937733421,2669,65.03376655835864,18.438548263699698,0.09464994771386492,0.9444444444444444,0.9444444444444444,11576.0225998064,12256.965105677366,179,16:29:59:076709,1,0
3,1,0.009781950049959695,6.999659251317668,0.13468931324872316,111,1682.5148446574656,3.261801440887083,21.498342829719686,425.8181818181818,446.0952380952381,172001.98693147057,385.5723447439029,1524,16:29:59:439998,1,0
3,2,0.15402481291012607,0.12092116641050599,0.15528440839356913,96,1511.514580131328,3.6524100611775143,0.3697570697163436,1.0,0.84,9813.448570869561,11682.67687008281,7,16:29:59:444377,1,0
1,2,0.14415103122279035,0.050731566619810924,0.1446435707045362,103,634.1445827476332,6.295791016961561,0.24251173953718844,0.75,0.23076923076923078,4399.1678544952,19063.060702812534,7,16:29:59:626341,1,0
1,3,0.12663894147046484,0.08596676732303268,0.12737370016553318,117,1074.58459153791,37.75797148789461,0.2743012427207262,0.9,0.75,8485.419880017935,11313.893173357246,9,16:29:59:630986,1,0
2,1,0.23348288752071616,0.007790579899070836,0.23360461533163943,64,97.38224873838216,17.36185579914019,0.24598495941221163,0.75,0.15,417.0851653089212,2780.5677687261414,4,16:29:59:639508,1,0
2,3,0.0816076162478708,0.018653317992869824,0.08170954694728519,183,233.16647491087153,1.9704226461945686,0.10976834084243803,0.8,0.23529411764705882,2857.1656131048308,12142.95385569553,13,16:29:59:646483,1,0
3,1,0.49463004601485316,0.0018709673420108412,0.4946924115929202,30,23.387091775134014,27.50050042548496,0.49859888262295593,0.5,0.047619047619047616,47.28198774732687,992.9217426938644,2,16:30:00:109005,1,0
3,2,0.1684877562337473,0.012817117175774913,0.16863340529256263,88,160.21396469718437,13.341906818865787,0.1926665748027459,0.5,0.0625,950.8938113871938,15214.3009821951,6,16:30:00:112534,1,0
2,1,0.4619498704072202,0.019428051636142057,0.46255699702084974,32,242.85064545177752,4.2627947472371375,0.49186958626495214,0.0,0.0,525.7077899766455,525.7077899766455,2,16:30:00:394981,1,0
2,3,0.21290207222330634,0.07373063398770076,0.21395536699455905,70,921.6329248462562,52.208329756456166,0.3266396511663684,0.8,0.2857142857142857,4328.905375235541,15151.168813324395,5,16:30:00:397662,1,0
1,2,0.45962920758792736,0.027869873104551135,0.46050014112244425,32,348.3734138068853,2.910481246140053,0.5024213700291167,0.5,0.05555555555555555,757.944464920109,13643.000368561963,2,16:30:00:602270,1,0
1,3,0.18052460021827385,0.04000817852081621,0.18101250483438108,82,500.10223151020404,9.97856829171857,0.25391072713966967,1.0,0.4,2770.271923635483,6925.679809088707,6,16:30:00:605365,1,0
3,1,0.09530607154026882,0.028220439568503532,0.09548581956299845,157,352.75549460629566,32.50006840307312,0.1391164816518767,0.75,0.2727272727272727,3701.2908926505174,13571.399939718565,10,16:30:01:082158,1,0
3,2,0.576626779952265,0.002193598238594774,0.5767111491152881,26,27.419977982434613,5.735316279906611,0.5802309591243762,0.0,0.0,47.552383856858896,47.552383856858896,1,16:30:01:083296,1,0
2,1,0.2773434594106399,0.05876879767355057,0.2784523046497634,53,734.6099709193809,2.326593910573207,0.3860183010057482,0.75,0.17647058823529413,2648.7373182711463,15009.51147020316,4,16:30:01:085568,1,0
2,3,0.1576406505554949,0.004930347626203718,0.15769254895155999,95,61.62934532755051,33.391132005944094,0.16642371567110267,0.0,0.0,390.94830622926713,390.94830622926713,6,16:30:01:089146,1,0
1,2,0.18264839890054785,0.03259069924484453,0.1830507532122128,81,407.3837405605595,23.41550049707641,0.2387057652858598,0.8571428571428571,0.35294117647058826,2230.426015299374,6319.540376681559,6,16:30:01:386769,1,0
1,3,0.24647174050908158,0.07112499875331366,0.24765715715496997,60,889.0624844164189,2.8311825894667715,0.35445790258851895,0.8333333333333334,0.3333333333333333,3607.1578939641568,10821.47368189247,4,16:30:01:389163,1,0
3,1,0.08911411001994914,3.7758307361842345,0.1759001072716102,85,2185.6463247157276,4.997335436361384,11.585753397718966,41.76470588235294,44.375,24526.377744517085,552.7071041017934,94,16:30:01:915249,1,0
3,2,0.12053844863497354,0.01944174464017398,0.12069523689820105,124,243.02180800217252,3.5370653671302033,0.1499993364731473,0.5,0.058823529411764705,2016.1351896780686,34274.29822452717,8,16:30:01:919779,1,0
2,1,0.02913916374967595,5.388820997821339,0.10276042259654578,145,1281.993285581848,6.645234398869554,16.570475598246816,196.16666666666666,207.7058823529412,43995.541416184424,211.81654037811813,404,16:30:02:010341,1,0
2,3,0.23334659538849473,0.07492712698132213,0.2345359148643889,63,936.5890872665277,11.768790468620017,0.3555562168719945,0.8,0.26666666666666666,4013.7251015264083,15051.469130724032,5,16:30:02:013646,1,0
1,2,0.09591442599955703,0.005185618943278052,0.09594766714662974,156,64.82023679097804,1.9536957375227642,0.10380424339104766,0.5,0.047619047619047616,675.8132169948805,14192.077556892491,10,16:30:02:023113,1,0
1,3,0.15530963056213415,2.157883617310824,0.21477689439457076,69,2656.5753772940634,30.543314730441374,6.647550915007685,15.11111111111111,15.11111111111111,17105.02669846515,1131.9502962219585,34,16:30:02:026102,1,0
2,1,0.07855348931043013,0.025806248836713647,0.07868931167272841,190,322.5781104589156,2.8268239909633532,0.11802335994578601,0.875,0.4375,4106.47716976825,9386.233530898857,13,16:30:02:622339,1,0
2,3,0.031010401685784866,0.011001672615064349,0.031033179475878466,483,137.52090768830402,76.30311704575622,0.050587813080305466,0.8571428571428571,0.3,4434.670311005467,14782.234370018223,32,16:30:02:640922,1,0
3,1,0.05156581877049328,5.75121012644323,0.21061555089901535,71,2623.6158970175316,5.314455383252745,17.650165290944585,137.0,148.41666666666666,50878.97292380051,342.81172099135665,239,16:30:02:812024,1,0
3,2,0.040450593445014726,4.08406510321219,0.08826188147797528,169,1100.2816106755072,20.985107056071268,12.561652242419157,102.30434782608695,106.95454545454545,27200.629631581087,254.3195290670565,226,16:30:02:821745,1,0
1,2,0.17345478531773786,0.013450896356138,0.17361119108932063,86,168.13620445172205,18.48241286076768,0.19507102774374416,0.0,0.0,969.3373644533754,969.3373644533754,6,16:30:02:954915,1,0
1,3,0.05143402379629521,2.3126155175569765,0.07385583938890779,203,920.0308726694593,0.1947726677553431,7.093279044367081,42.93333333333333,46.0,17887.592779309813,388.8607125936916,108,16:30:02:963281,1,0
2,1,0.22302709419063443,0.07432377146991295,0.2241532119401783,66,929.0471433739068,6.231006999679301,0.3476068843610991,0.9090909090909091,0.5,4165.624570169019,8331.249140338037,5,16:30:03:263381,1,0
2,3,0.0325670301324877,4.57080032336507,0.08234414792660602,182,1027.0651025075438,24.866315324154407,14.034968067263941,178.30769230769232,193.16666666666666,31536.959260002666,163.26294698879724,309,16:30:03:274426,1,0
3,1,0.1300067630578688,1.4231615558183308,0.1586141251552336,94,1965.3884310550618,2.6923389370355557,4.366152808118711,10.461538461538462,11.333333333333334,15117.586076504538,1333.9046538092239,29,16:30:03:571208,1,0
3,2,0.1531787799734568,0.01053266839016762,0.15328736418366484,97,131.65835487709376,15.116715451143124,0.17004962504673388,0.0,0.0,859.5077914833101,859.5077914833101,7,16:30:03:574735,1,0
1,2,0.12525965291311442,0.49147583837359127,0.13285974506879764,112,1646.7669413830622,10.952611434647267,1.496875883886361,4.5625,4.866666666666666,13146.826636389707,2701.4027335047344,15,16:30:03:582931,1,0
1,3,0.063021425333026,0.0003898999098002062,0.06302306356794132,238,4.873748872502235,23.64271540299276,0.06455362204876094,0.0,0.0,77.33479283827266,77.33479283827266,15,16:30:03:591177,1,0
2,1,0.1985147208085298,0.007589677415802945,0.19861591650740743,75,94.8709676975389,2.8295704638004517,0.2101136154496639,0.5,0.07692307692307693,477.9039423934876,6212.751251115339,5,16:30:04:069236,1,0
2,3,0.24198357932927766,0.06400438969116837,0.24303283161929656,61,800.0548711395995,34.73301935133099,0.34042873693010256,0.8,0.2,3306.236205601909,16531.181028009545,5,16:30:04:071970,1,0
1,2,0.06639495314779517,6.19316744038609,0.3402049287885125,44,4233.6994072576035,44.48264972991331,19.12561329623179,83.0625,88.6,63765.37984496183,719.699546782865,196,16:30:04:535862,1,0
1,3,0.02675963765596984,0.01328687593635014,0.02678336422014162,560,166.08594920438006,23.36815322190529,0.0476484042535429,0.8333333333333334,0.4166666666666667,6206.584384274267,14895.80252225824,37,16:30:04:556759,1,0
3,1,0.08297487007091296,0.013357273521435425,0.0830490771460322,180,166.96591901794116,9.191750474757109,0.10345265744717581,0.75,0.125,2012.2468269639564,16097.974615711651,12,16:30:04:571226,1,0
3,2,0.054946985407794434,0.7448268866710057,0.06075641921210019,246,756.6632185350003,29.80514711100078,2.2849786704174284,16.27777777777778,16.27777777777778,13770.78674870605,845.9868992379143,45,16:30:04:581302,1,0
2,1,0.007606790213135823,6.683225600918906,0.06832896814871102,219,853.677924335311,5.604925357887634,20.5352110868281,703.3125,750.2,112225.77465869022,149.59447435175983,1884,16:30:04:919607,1,0
2,3,0.26432975174263695,0.044566408936463055,0.26512558047364493,56,557.0801117057895,15.763522331671872,0.335698972425173,0.75,0.13043478260869565,2107.519520724202,16157.649658885548,4,16:30:04:921818,1,0
1,2,0.04602277886144943,6.3947745130936156,0.291107945299035,51,3627.569223379737,70.77917607653892,19.673591464727384,186.05263157894737,196.38888888888889,78821.16884555048,401.35248634226554,296,16:30:05:480571,1,0
1,3,0.4470781448114491,0.04925442574052537,0.44857070316722275,33,615.6803217565704,3.1071624794432444,0.5225766282771883,0.0,0.0,1377.1201498034034,1377.1201498034034,2,16:30:05:482170,1,0
3,1,0.16509198663717406,0.07002441751334319,0.16587003572065565,90,875.3052189167927,1.6019226311913792,0.27097073889591794,0.8333333333333334,0.35714285714285715,5301.924319564149,14845.388094779617,6,16:30:05:503256,1,0
3,2,0.12605198936782624,0.0884976761490815,0.1268019696741748,118,1106.2209518635161,34.465862193339504,0.2649847145865619,0.9333333333333333,0.875,8775.910300277023,10029.611771745169,8,16:30:05:507756,1,0
2,1,0.22038075434518803,0.10201154668182091,0.22190331474342392,67,1275.1443335227639,9.535939546863421,0.4199949283899633,1.0,0.5454545454545454,5786.096600456647,10607.843767503853,5,16:30:05:921778,1,0
2,3,0.10789450447484879,0.09875542176975934,0.10861012347318058,138,1234.4427721219936,18.378758739165768,0.3055592835788844,1.0,1.0,11441.201552668084,11441.201552668084,10,16:30:05:927864,1,0
1,2,0.10045403115783054,0.059938951076021825,0.1008590240705065,148,749.2368884502704,1.244518098945212,0.20546070704792796,0.8888888888888888,0.7272727272727273,7458.504948129862,10255.44430367856,11,16:30:06:207922,1,0
1,3,0.4614295630973147,0.009840932223093875,0.4617370922292866,32,123.01165278867147,3.1184779535033966,0.47662322968206794,0.5,0.043478260869565216,266.5881482819698,6131.527410485305,2,16:30:06:209709,1,0
3,1,0.2263130779791173,0.0004094714461210488,0.2263192820919375,66,5.118393076514766,8.230221228789269,0.2272626981102709,0.0,0.0,22.61642642228152,22.61642642228152,4,16:30:06:309275,1,0
3,2,0.17864885109261117,0.07830993936668838,0.1795923443379927,83,978.8742420836043,14.208081464947314,0.3011334535943275,0.8571428571428571,0.2857142857142857,5479.320108116218,19177.620378406762,6,16:30:06:313549,1,0
2,1,0.10110605478124479,0.05292649339870616,0.10146609895402489,147,661.5811674838284,69.03998970313751,0.19273875739375423,1.0,0.64,6543.4376696355075,10224.12135880548,11,16:30:06:873074,1,0
2,3,0.1464773200070046,0.0782840866215299,0.14725240997355454,101,978.5510827691257,6.4373259456140275,0.27668287250436807,0.9090909090909091,0.7142857142857143,6680.563808255988,9352.789331558382,8,16:30:06:878258,1,0
1,2,0.12093628784944424,0.11359999129476614,0.12185986501444232,123,1419.9998911845785,0.6246611811630141,0.34726302517591034,1.0833333333333333,1.0,11741.718854082588,11741.718854082588,9,16:30:06:887688,1,0
1,3,0.1709219644202826,0.009669265533030847,0.1710331054034206,87,120.86581916288691,22.459404085728345,0.18679322137576707,0.6666666666666666,0.11764705882352941,707.1403583081232,6010.693045619047,6,16:30:06:891713,1,0
3,1,0.13253539047955298,0.004501173647842284,0.13257522387466694,113,56.26467059803082,4.543086863156376,0.13950870782095637,0.0,0.0,424.5256334511732,424.5256334511732,7,16:30:07:305181,1,0
3,2,0.002458748131649757,6.893033309349704,0.030081218688389363,498,375.9535180393117,8.434014508451707,21.148602931589853,2217.7894736842104,2341.0,152904.44482699272,65.31586707688712,6009,16:30:07:400808,1,0
2,1,0.18311422645768724,0.019792544994290867,0.1833585788650244,81,247.40681242864045,4.489972186640633,0.21411032920844275,0.8,0.23529411764705882,1351.1064498629194,5742.2024119174075,6,16:30:07:535115,1,0
2,3,0.21341811475381037,0.03724118333227178,0.2139501316585574,70,465.51479165339424,9.626061830371704,0.2701969491301799,0.6666666666666666,0.10526315789473684,2181.2337354323995,20721.720486607795,4,16:30:07:538337,1,0
1,2,0.06086635520878394,5.267267145256208,0.19868845371807906,75,2473.461278941189,31.288551723000943,16.21364462849095,75.75,82.63636363636364,40637.578354358746,491.76387447518835,187,16:30:07:621659,1,0
1,3,0.11260557849956225,0.03732627672126698,0.11288835332320786,132,466.5784590158406,16.828814572088437,0.1771353752869173,0.8333333333333334,0.35714285714285715,4143.475529657302,11601.731483040445,10,16:30:07:627468,1,0
3,1,0.0818481545240276,0.7510631015165143,0.09040703463204193,165,1123.8873151335483,8.420265461165473,2.306093753434159,10.642857142857142,11.461538461538462,13731.370263255189,1198.0390162571641,30,16:30:08:100420,1,0
3,2,0.3959616301070898,0.012307460283855681,0.39629426416881564,37,153.8432535481971,10.131193580766302,0.4163103988175693,0.0,0.0,388.5307106817129,388.5307106817129,3,16:30:08:102741,1,0
1,2,0.015189828847342355,6.775235343235833,0.14660176843486628,102,1830.6606068025803,5.058640928817029,20.85090702838559,406.75,433.8666666666667,120518.84357623139,277.7785269888554,951,16:30:08:300411,1,0
1,3,0.0614198445822275,1.7322879109997653,0.07942768944317063,188,988.7623517775166,2.5563660607404195,5.320958439220101,25.294117647058822,26.875,16098.418328847836,599.0109145617799,72,16:30:08:309213,1,0
2,1,0.27923789278137506,0.004306403282682055,0.27931914567350086,53,53.83004103352905,21.599242142103876,0.2868268962768734,0.0,0.0,192.77484333286543,192.77484333286543,4,16:30:08:354859,1,0
2,3,0.1310829487282572,0.11024559414331184,0.13205857345518937,113,1378.0699267914026,0.0622901117718027,0.32616495958261393,1.0,0.9444444444444444,10512.960992723958,11131.370462884192,9,16:30:08:360092,1,0
3,1,0.19271858316683346,0.0016410259539160505,0.19273989519220883,77,20.512824423952676,34.04968008927056,0.19651419639696127,0.5,0.058823529411764705,106.43926541424936,1809.4675120422392,6,16:30:08:737278,1,0
3,2,0.015375330141743618,3.2520085160796106,0.027087729971180287,553,338.24908101086737,31.390231141386906,9.978060682172622,187.73684210526315,198.16666666666666,21999.467841833848,111.01497649369477,487,16:30:08:769781,1,0
1,2,0.1583389629514848,0.043835086897440007,0.15880529366315943,94,547.9385862180025,25.94620169488362,0.22559577207711515,0.8888888888888888,0.5714285714285714,3460.541713828777,6055.94799920036,7,16:30:08:933186,1,0
1,3,0.48045841676938694,0.09392261588824578,0.4834881785722338,31,1174.0326986030677,22.80623177098859,0.6252843516754418,0.8,0.23529411764705882,2443.5677628405174,10385.162992072199,2,16:30:08:934520,1,0
2,1,0.09935236035585161,0.0030605140320711876,0.099372763782732,150,38.25642540088632,3.2751857741503074,0.10416117319442711,0.0,0.0,385.0580425453688,385.0580425453688,11,16:30:09:113663,1,0
2,3,0.07879750732061332,0.009078967365679815,0.07884529135938036,190,113.48709207100106,7.627182861088077,0.0927688297223437,0.75,0.23076923076923078,1440.2370827447862,6241.02735856074,13,16:30:09:122026,1,0
3,1,0.006548833878965947,6.6168670156624305,0.054647776054600375,274,682.7984400128428,16.33257520989921,20.307337840400457,824.9230769230769,893.6666666666666,104262.59890419694,116.66833148548707,2169,16:30:09:751735,1,0
3,2,0.06473528560221574,1.2798283293800077,0.07759743399987251,193,965.7752251536994,17.064790704521922,3.9275075309981773,16.0,17.333333333333332,14918.837789458104,860.7021801610446,54,16:30:09:760206,1,0
1,2,0.022556836649909564,1.456792671366391,0.02794058076486929,536,348.7312139300363,0.09842225629500873,4.469240816342784,54.1578947368421,57.166666666666664,15460.111687754517,270.4392715059099,173,16:30:09:857476,1,0
1,3,0.21904583982157416,0.000902507322409842,0.21905911198807998,68,11.281341530124532,6.348172244426161,0.22068872505829723,0.0,0.0,51.50219487991123,51.50219487991123,5,16:30:09:860321,1,0
2,1,0.08361254651604522,3.211924903586087,0.14400341534889813,104,1789.9931069434335,43.90303347010233,9.874926285709394,37.0,40.083333333333336,21408.187903952123,534.0920059198035,87,16:30:09:998527,1,0
2,3,0.33670530040437047,0.16122962260847723,0.3403696100091083,44,2015.3702826059634,33.760477245545076,0.5994173414545294,0.8571428571428571,0.4,5985.561498989114,14963.903747472783,3,16:30:10:000691,1,0
1,2,0.006581408017626853,6.582705017204537,0.05307911814030432,282,663.197247675012,6.087682420203035,20.21288210790364,827.2941176470588,879.0,100768.29242295634,114.63969558925635,2149,16:30:10:448164,1,0
1,3,0.04466658389604245,0.010018212828287437,0.044696489008962434,335,125.22766035359494,9.729863369239615,0.06011300278616323,0.75,0.17647058823529413,2803.6095315695356,15887.120678894034,23,16:30:10:460823,1,0
3,1,0.0730238974034992,0.008679000052955627,0.07306623398912372,205,108.48750066194171,23.473490342991532,0.08702367368227705,0.8333333333333334,0.2631578947368421,1485.6438031852178,5645.446452103828,14,16:30:10:747661,1,0
3,2,0.009371678704645715,5.933609570528767,0.04435066156368096,338,554.0366837951011,6.71773114708857,18.20279588243445,590.1875,629.5333333333333,59118.1901616468,93.90795853274405,1369,16:30:10:788964,1,0
2,1,0.09945186701899404,0.028380547083303766,0.0996410706662158,150,354.75683854129875,10.497205784247756,0.14263177952254144,0.8,0.2222222222222222,3567.120951822299,16052.044283200346,10,16:30:10:959055,1,0
2,3,0.0585663495654278,2.1419041497994384,0.08153136035200696,183,1015.1415706865992,8.178251366181435,6.584547316721912,31.95,33.63157894736842,17333.188396052017,515.3843185054591,90,16:30:10:967204,1,0
1,2,0.14781150171202467,0.0043067894374221784,0.14785414319160275,101,53.83486796778007,13.973265442184205,0.15499590905011756,0.6666666666666666,0.10526315789473684,364.21298305097,3460.0233389842156,7,16:30:11:100441,1,0
1,3,0.08992190725392113,0.01681591410525674,0.09002320794130188,166,210.1989263157129,1.5169191883233026,0.11530775586672,0.875,0.28,2337.5719302989646,8348.471179639158,11,16:30:11:107902,1,0
3,1,0.11765162830970796,0.06429270955575499,0.11816188790935706,126,803.6588694469408,43.8769215213922,0.2209905771642331,0.9090909090909091,0.5882352941176471,6830.835076344008,11612.419629784812,9,16:30:11:357327,1,0
3,2,0.03533612847073344,6.54553374199097,0.26044563342917565,57,3247.8212668842693,18.013390255813622,20.198445090251376,172.42105263157896,182.0,91912.1988582938,505.01208163897695,395,16:30:11:366123,1,0
2,1,0.0467721934442142,4.830783785763783,0.1289533779454751,116,1606.8771172662637,10.129235036780617,14.860755457572406,98.22727272727273,102.9047619047619,34355.39364179717,333.8562084580012,226,16:30:11:660394,1,0
2,3,0.004921982224350389,7.361834223916836,0.23855413861195993,62,2980.934397523619,4.725672465096063,22.786240367293207,325.25,354.8181818181818,605636.9693446114,1706.8938413504293,3188,16:30:11:691147,1,0
3,1,0.11993494472234142,0.05339195198371757,0.12036552498027475,124,667.3993997964649,0.6783836556602836,0.2233798640741112,0.875,0.4117647058823529,5564.678429139611,13514.219042196199,9,16:30:12:029433,1,0
3,2,0.04749161576594681,0.04358659378950956,0.04763042657419391,314,544.8324223688722,9.414303888159191,0.11559000956022764,0.9444444444444444,0.9444444444444444,11472.181217290497,12147.01540654288,22,16:30:12:041500,1,0
1,2,0.2557064122787987,0.012201970220285208,0.25591679107570053,58,152.52462775356278,22.161808146689868,0.2758511491297498,0.6666666666666666,0.125,596.483390441003,4771.867123528024,4,16:30:12:043810,1,0
1,3,0.059423328035630045,4.493753085963721,0.14527582581838702,103,1808.736253793475,2.4339094833086437,13.822938472477455,90.57142857142857,97.53846153846153,30438.15137228535,312.06306611964476,166,16:30:12:049814,1,0
2,1,0.1968448704858196,0.03009476134830491,0.19724085418777076,76,376.18451685380774,3.3310167838081832,0.24251623688158047,0.6666666666666666,0.14285714285714285,1911.0709663166328,13377.49676421643,5,16:30:12:235850,1,0
2,3,0.21747063202118683,0.03699629725591794,0.21801469521612651,68,462.4537156989758,11.913884368290741,0.27598809572509386,0.8333333333333334,0.22727272727272727,2126.5111127921023,9356.64889628525,5,16:30:12:238613,1,0
3,1,0.11297689685453013,1.7823312104698141,0.1464991603566749,102,1817.3942965105784,1.387124864843064,5.477759835510539,19.263157894736842,20.333333333333332,16086.424278856486,791.1356202716305,39,16:30:12:615635,1,0
3,2,0.36949819327152794,0.02188476472539924,0.3700453123896632,40,273.5595590674877,39.55363750668249,0.4063266523505157,0.5,0.05,740.3542535496537,14807.085070993073,3,16:30:12:617381,1,0
2,1,0.07402682821504501,0.9843134406729825,0.08467299834874598,177,1053.1845960108078,9.36123961040668,3.0198401592146418,11.705882352941176,12.4375,14227.066340750791,1143.8847309146365,39,16:30:13:052920,1,0
2,3,0.1603920330380049,0.02396808699451813,0.1606497544035371,93,299.601087431473,35.68423952682672,0.19802925447638728,0.6666666666666666,0.1,1867.9299822858566,18679.299822858564,6,16:30:13:056331,1,0
1,2,0.014237421204916962,6.613793537045532,0.1166673505284776,128,1456.9515084414247,20.73525742776082,20.353085338341753,454.1578947368421,479.3888888888889,102332.54235242121,213.4645685877369,995,16:30:13:069076,1,0
1,3,0.13966567355789955,0.07802050950732041,0.14040171610042157,106,975.2563688415081,36.66152362778761,0.2737970176517003,0.9090909090909091,0.5555555555555556,6982.792149262127,12569.025868671828,8,16:30:13:073742,1,0
3,1,0.2395417886148145,0.14449663035133622,0.2418723794269331,62,1806.207879391706,7.166709281958905,0.45890399332521553,0.9166666666666666,0.7333333333333333,7540.2621389627575,10282.175644040124,4,16:30:13:594710,1,0
3,2,0.12341358995062408,0.0800326161678328,0.12408052841868948,120,1000.4077020979123,10.493077879484089,0.25329154820710276,0.75,0.375,8106.138898464588,21616.370395905567,9,16:30:13:599682,1,0
2,1,0.30003137293573917,0.004023711477934095,0.30011348949651356,49,50.29639347417405,3.6642239171645885,0.30656209521042693,0.6666666666666666,0.09090909090909091,167.63711401922808,1844.0082542115088,4,16:30:13:844582,1,0
2,3,0.05168599260720348,0.05062010006196429,0.05186114866278084,289,632.7512507745515,12.583707974689256,0.14820950957275697,1.0,1.0769230769230769,12242.21919434251,11367.774966175188,20,16:30:13:855275,1,0
